2025-07-09 15:27:45,357 - INFO - Starting phase: Optimized PDF Batch Translation Script
2025-07-09 15:27:45,357 - INFO - Reading configuration from 'config.ini'
2025-07-09 15:27:45,359 - INFO - Configuration loaded successfully
2025-07-09 15:27:45,359 - INFO - Starting phase: Input Configuration
2025-07-09 15:28:48,263 - INFO - Starting phase: Phase 1: PDF Text Extraction
2025-07-09 15:30:49,478 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,479 - INFO - Translating batch b1a79acd with 3 pages
2025-07-09 15:30:49,479 - INFO - Translating batch b4bc2bcc with 3 pages
2025-07-09 15:30:49,479 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,480 - INFO - Translating batch da5a72df with 3 pages
2025-07-09 15:30:49,480 - INFO - Translating batch 6ac58266 with 3 pages
2025-07-09 15:30:49,481 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,481 - INFO - Translating batch 44c181b3 with 3 pages
2025-07-09 15:30:49,482 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,482 - INFO - Translating batch 58cc8d18 with 3 pages
2025-07-09 15:30:49,482 - INFO - Translating batch 1651d2d1 with 3 pages
2025-07-09 15:30:49,483 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,483 - INFO - Translating batch bdc1e237 with 3 pages
2025-07-09 15:30:49,484 - INFO - Translating batch 7f5652f6 with 3 pages
2025-07-09 15:30:49,484 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,485 - INFO - Translating batch f937b290 with 3 pages
2025-07-09 15:30:49,485 - INFO - Translating batch 5c8438c9 with 3 pages
2025-07-09 15:30:49,486 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,486 - INFO - Translating batch 85e29f1a with 3 pages
2025-07-09 15:30:49,486 - INFO - Translating batch cc774116 with 3 pages
2025-07-09 15:30:49,487 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,487 - INFO - Translating batch 5b3b73eb with 3 pages
2025-07-09 15:30:49,488 - INFO - Translating batch d1abfcb1 with 3 pages
2025-07-09 15:30:49,488 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,489 - INFO - Translating batch 406d84e1 with 3 pages
2025-07-09 15:30:49,489 - INFO - Translating batch 21d89ecb with 3 pages
2025-07-09 15:30:49,489 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,489 - INFO - Translating batch 546342aa with 3 pages
2025-07-09 15:30:49,490 - INFO - Translating batch 73b71ce7 with 3 pages
2025-07-09 15:30:49,490 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,491 - INFO - Translating batch 01d3b3a1 with 3 pages
2025-07-09 15:30:49,491 - INFO - Translating batch cd3a1ff7 with 3 pages
2025-07-09 15:30:49,491 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,492 - INFO - Translating batch 346af5d3 with 3 pages
2025-07-09 15:30:49,492 - INFO - Translating batch 0ff6d32e with 3 pages
2025-07-09 15:30:49,493 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,493 - INFO - Translating batch 87948c31 with 3 pages
2025-07-09 15:30:49,494 - INFO - Translating batch 0e76098c with 3 pages
2025-07-09 15:30:49,494 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,494 - INFO - Translating batch d88e9c1a with 3 pages
2025-07-09 15:30:49,495 - INFO - Translating batch 79958ac2 with 3 pages
2025-07-09 15:30:49,495 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,495 - INFO - Translating batch 47841072 with 3 pages
2025-07-09 15:30:49,496 - INFO - Translating batch 4ab98bb9 with 4 pages
2025-07-09 15:30:49,496 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,497 - INFO - Translating batch 15496748 with 3 pages
2025-07-09 15:30:49,497 - INFO - Translating batch c51dff2d with 3 pages
2025-07-09 15:30:49,498 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,498 - INFO - Translating batch 130876d1 with 3 pages
2025-07-09 15:30:49,498 - INFO - Translating batch 3f22485e with 3 pages
2025-07-09 15:30:49,498 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,499 - INFO - Translating batch db3d1788 with 3 pages
2025-07-09 15:30:49,499 - INFO - Translating batch d3033b9c with 3 pages
2025-07-09 15:30:49,499 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,500 - INFO - Translating batch 089110f3 with 3 pages
2025-07-09 15:30:49,500 - INFO - Translating batch 1cedea8a with 3 pages
2025-07-09 15:30:49,500 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,501 - INFO - Translating batch 604f7e71 with 3 pages
2025-07-09 15:30:49,502 - INFO - Translating batch 478c1da4 with 3 pages
2025-07-09 15:30:49,502 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,502 - INFO - Translating batch da9060a7 with 3 pages
2025-07-09 15:30:49,503 - INFO - Translating batch f7f1a6f4 with 3 pages
2025-07-09 15:30:49,503 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,503 - INFO - Translating batch e0d4dff6 with 3 pages
2025-07-09 15:30:49,504 - INFO - Translating batch 1daa87dc with 3 pages
2025-07-09 15:30:49,504 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,504 - INFO - Translating batch b3680210 with 3 pages
2025-07-09 15:30:49,505 - INFO - Translating batch 622d5d59 with 3 pages
2025-07-09 15:30:49,505 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,505 - INFO - Translating batch d4936f11 with 3 pages
2025-07-09 15:30:49,506 - INFO - Translating batch ae29f5a7 with 3 pages
2025-07-09 15:30:49,506 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,507 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,507 - INFO - Translating batch 56696b9c with 3 pages
2025-07-09 15:30:49,507 - INFO - Translating batch f4af1d85 with 3 pages
2025-07-09 15:30:49,507 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,507 - INFO - Translating batch b6cf00fd with 3 pages
2025-07-09 15:30:49,508 - INFO - Translating batch 6eec1262 with 3 pages
2025-07-09 15:30:49,508 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,509 - INFO - Translating batch 1972d181 with 3 pages
2025-07-09 15:30:49,509 - INFO - Translating batch 82811673 with 3 pages
2025-07-09 15:30:49,509 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,509 - INFO - Translating batch aef476c2 with 3 pages
2025-07-09 15:30:49,510 - INFO - Translating batch b659adc5 with 3 pages
2025-07-09 15:30:49,510 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,511 - INFO - Translating batch 75b1aff5 with 3 pages
2025-07-09 15:30:49,511 - INFO - Translating batch 7fd69f1c with 3 pages
2025-07-09 15:30:49,511 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,512 - INFO - Translating batch 58b89e4a with 3 pages
2025-07-09 15:30:49,513 - INFO - Translating batch 7e58eb87 with 3 pages
2025-07-09 15:30:49,513 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,514 - INFO - Translating batch b0f8b390 with 3 pages
2025-07-09 15:30:49,514 - INFO - Translating batch a74e15c6 with 3 pages
2025-07-09 15:30:49,515 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,515 - INFO - Translating batch 22473cc7 with 3 pages
2025-07-09 15:30:49,515 - INFO - Translating batch 13f43b92 with 3 pages
2025-07-09 15:30:49,516 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,517 - INFO - Translating batch 8baded77 with 3 pages
2025-07-09 15:30:49,517 - INFO - Translating batch fb3d333a with 3 pages
2025-07-09 15:30:49,518 - INFO - Translating batch 5e324f76 with 3 pages
2025-07-09 15:30:49,518 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,518 - INFO - Translating batch aa6c210b with 3 pages
2025-07-09 15:30:49,519 - INFO - Translating batch b18a35fe with 3 pages
2025-07-09 15:30:49,519 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,519 - INFO - Translating batch 074bc560 with 3 pages
2025-07-09 15:30:49,520 - INFO - Translating batch 15bdea0e with 3 pages
2025-07-09 15:30:49,520 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,520 - INFO - Translating batch be0ccc26 with 3 pages
2025-07-09 15:30:49,521 - INFO - Translating batch 2008e56c with 3 pages
2025-07-09 15:30:49,521 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,522 - INFO - Translating batch 0e6199ad with 3 pages
2025-07-09 15:30:49,522 - INFO - Translating batch 54f3874b with 3 pages
2025-07-09 15:30:49,523 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,523 - INFO - Translating batch 9c0366ec with 3 pages
2025-07-09 15:30:49,523 - INFO - Translating batch 21eec9f0 with 3 pages
2025-07-09 15:30:49,524 - INFO - Translating batch d247be17 with 3 pages
2025-07-09 15:30:49,524 - INFO - Translating batch 08cea8fb with 3 pages
2025-07-09 15:30:49,525 - INFO - Translating batch ebec34df with 3 pages
2025-07-09 15:30:49,525 - INFO - Translating batch a2ae8b2a with 3 pages
2025-07-09 15:30:49,526 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,526 - INFO - Translating batch c20a2409 with 3 pages
2025-07-09 15:30:49,526 - INFO - Translating batch 886ba459 with 3 pages
2025-07-09 15:30:49,527 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,527 - INFO - Translating batch 61ef49d2 with 3 pages
2025-07-09 15:30:49,527 - INFO - Translating batch 15fd2843 with 3 pages
2025-07-09 15:30:49,527 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,528 - INFO - Translating batch 976f13a7 with 3 pages
2025-07-09 15:30:49,529 - INFO - Translating batch 89ad7208 with 3 pages
2025-07-09 15:30:49,529 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,529 - INFO - Translating batch ae70cc46 with 3 pages
2025-07-09 15:30:49,530 - INFO - Translating batch b04d1f0e with 3 pages
2025-07-09 15:30:49,530 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,530 - INFO - Translating batch 2ea4754b with 3 pages
2025-07-09 15:30:49,531 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,531 - INFO - Translating batch 165d1d8a with 3 pages
2025-07-09 15:30:49,531 - INFO - Translating batch 93fe2e34 with 3 pages
2025-07-09 15:30:49,532 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,532 - INFO - Translating batch 9b092844 with 3 pages
2025-07-09 15:30:49,533 - INFO - Translating batch ba258cb1 with 3 pages
2025-07-09 15:30:49,533 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,534 - INFO - Translating batch e7edc06d with 3 pages
2025-07-09 15:30:49,534 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,534 - INFO - Translating batch 7a038f2f with 3 pages
2025-07-09 15:30:49,535 - INFO - Translating batch 60972eb7 with 3 pages
2025-07-09 15:30:49,535 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,535 - INFO - Translating batch 00eb74bc with 3 pages
2025-07-09 15:30:49,536 - INFO - Translating batch 9e9ea373 with 3 pages
2025-07-09 15:30:49,536 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,536 - INFO - Translating batch 847d2bfb with 3 pages
2025-07-09 15:30:49,537 - INFO - Translating batch 79b19854 with 3 pages
2025-07-09 15:30:49,537 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,538 - INFO - Translating batch 3c034c43 with 3 pages
2025-07-09 15:30:49,538 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,538 - INFO - Translating batch d4a5b0ca with 4 pages
2025-07-09 15:30:49,539 - INFO - Translating batch 34e9775a with 3 pages
2025-07-09 15:30:49,539 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,540 - INFO - Translating batch e321f1a9 with 3 pages
2025-07-09 15:30:49,540 - INFO - Translating batch 31fab1f4 with 3 pages
2025-07-09 15:30:49,540 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,541 - INFO - Translating batch 33260bce with 3 pages
2025-07-09 15:30:49,541 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,541 - INFO - Translating batch 9ee79a0c with 3 pages
2025-07-09 15:30:49,542 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,543 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,543 - INFO - Translating batch 33667747 with 3 pages
2025-07-09 15:30:49,543 - INFO - Translating batch 13caa56a with 3 pages
2025-07-09 15:30:49,543 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,544 - INFO - Translating batch 6985b3e8 with 3 pages
2025-07-09 15:30:49,544 - INFO - Translating batch b8e250a4 with 3 pages
2025-07-09 15:30:49,544 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,545 - INFO - Translating batch c8037e82 with 3 pages
2025-07-09 15:30:49,546 - INFO - Translating batch 0fa05697 with 3 pages
2025-07-09 15:30:49,546 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,547 - INFO - Translating batch 787acab1 with 3 pages
2025-07-09 15:30:49,547 - INFO - Translating batch f7d57fd8 with 3 pages
2025-07-09 15:30:49,547 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,548 - INFO - Translating batch 1bb32565 with 3 pages
2025-07-09 15:30:49,548 - INFO - Translating batch 7bb9e3f8 with 3 pages
2025-07-09 15:30:49,549 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,549 - INFO - Translating batch 3da0aa98 with 3 pages
2025-07-09 15:30:49,550 - INFO - Translating batch 845baf03 with 3 pages
2025-07-09 15:30:49,550 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,551 - INFO - Translating batch 8fabd8b2 with 3 pages
2025-07-09 15:30:49,551 - INFO - Translating batch 7d23e1e4 with 3 pages
2025-07-09 15:30:49,552 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,552 - INFO - Translating batch 935f7b35 with 3 pages
2025-07-09 15:30:49,553 - INFO - Translating batch 9135798a with 3 pages
2025-07-09 15:30:49,553 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,553 - INFO - Translating batch 67d5eaa9 with 3 pages
2025-07-09 15:30:49,554 - INFO - Translating batch 5cd88a6f with 3 pages
2025-07-09 15:30:49,554 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,554 - INFO - Translating batch 1522c46e with 3 pages
2025-07-09 15:30:49,555 - INFO - Translating batch c389ba08 with 4 pages
2025-07-09 15:30:49,555 - INFO - Translating batch fcf04363 with 3 pages
2025-07-09 15:30:49,556 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,556 - INFO - Translating batch 331c1c51 with 3 pages
2025-07-09 15:30:49,556 - INFO - Translating batch f3114d80 with 3 pages
2025-07-09 15:30:49,556 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,557 - INFO - Translating batch b2a4cbdd with 3 pages
2025-07-09 15:30:49,557 - INFO - Translating batch 22027538 with 3 pages
2025-07-09 15:30:49,558 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,558 - INFO - Translating batch 5d2f5b89 with 3 pages
2025-07-09 15:30:49,559 - INFO - Translating batch 659137ed with 3 pages
2025-07-09 15:30:49,559 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,560 - INFO - Translating batch cf8d567e with 3 pages
2025-07-09 15:30:49,560 - INFO - Translating batch 026c4e40 with 3 pages
2025-07-09 15:30:49,560 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,561 - INFO - Translating batch 2a9a33f3 with 3 pages
2025-07-09 15:30:49,561 - INFO - Translating batch 453ff168 with 3 pages
2025-07-09 15:30:49,562 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,562 - INFO - Translating batch 3c992a10 with 3 pages
2025-07-09 15:30:49,562 - INFO - Translating batch 73df2d00 with 3 pages
2025-07-09 15:30:49,562 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,563 - INFO - Translating batch 504c0ac5 with 3 pages
2025-07-09 15:30:49,563 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,563 - INFO - Translating batch ff5bdbb3 with 3 pages
2025-07-09 15:30:49,564 - INFO - Translating batch 3f7833c3 with 3 pages
2025-07-09 15:30:49,564 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,565 - INFO - Translating batch 5f11b91c with 3 pages
2025-07-09 15:30:49,565 - INFO - Translating batch ad0cb2e4 with 3 pages
2025-07-09 15:30:49,565 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,566 - INFO - Translating batch 1e4b25dc with 3 pages
2025-07-09 15:30:49,566 - INFO - Translating batch 171c775e with 3 pages
2025-07-09 15:30:49,566 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,566 - INFO - Translating batch bb6b164d with 3 pages
2025-07-09 15:30:49,567 - INFO - Translating batch c963079b with 3 pages
2025-07-09 15:30:49,567 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,568 - INFO - Translating batch ab72b754 with 3 pages
2025-07-09 15:30:49,568 - INFO - Translating batch 451a97e5 with 3 pages
2025-07-09 15:30:49,568 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,569 - INFO - Translating batch 320bd745 with 3 pages
2025-07-09 15:30:49,569 - INFO - Translating batch d8207146 with 3 pages
2025-07-09 15:30:49,569 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,570 - INFO - Translating batch 795b4805 with 3 pages
2025-07-09 15:30:49,570 - INFO - Translating batch d265932f with 3 pages
2025-07-09 15:30:49,571 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,571 - INFO - Translating batch fb4ff14e with 3 pages
2025-07-09 15:30:49,572 - INFO - Translating batch 8f3a71d8 with 3 pages
2025-07-09 15:30:49,572 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,573 - INFO - Translating batch bb80c09f with 3 pages
2025-07-09 15:30:49,574 - INFO - Translating batch 2ede74c5 with 3 pages
2025-07-09 15:30:49,574 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,574 - INFO - Translating batch 7073a66f with 3 pages
2025-07-09 15:30:49,575 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,575 - INFO - Translating batch 44a99426 with 3 pages
2025-07-09 15:30:49,576 - INFO - Translating batch 7993caad with 2 pages
2025-07-09 15:30:49,576 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,577 - INFO - Translating batch fcb74d2d with 2 pages
2025-07-09 15:30:49,577 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,577 - INFO - Translating batch 7c78ecd3 with 2 pages
2025-07-09 15:30:49,578 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,578 - INFO - Translating batch 24511854 with 3 pages
2025-07-09 15:30:49,578 - INFO - Translating batch 7b05760f with 3 pages
2025-07-09 15:30:49,579 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,580 - INFO - Translating batch 3a095bf0 with 3 pages
2025-07-09 15:30:49,580 - INFO - Translating batch 7ab1faaa with 3 pages
2025-07-09 15:30:49,580 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,581 - INFO - Translating batch 6e2e1945 with 3 pages
2025-07-09 15:30:49,582 - INFO - Translating batch dd64a2b4 with 3 pages
2025-07-09 15:30:49,582 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,583 - INFO - Translating batch 169bd9bd with 3 pages
2025-07-09 15:30:49,583 - INFO - Translating batch 2227446f with 3 pages
2025-07-09 15:30:49,584 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,584 - INFO - Translating batch 40417ed5 with 3 pages
2025-07-09 15:30:49,585 - INFO - Translating batch e4fb82fb with 4 pages
2025-07-09 15:30:49,585 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,585 - INFO - Translating batch 530186ae with 3 pages
2025-07-09 15:30:49,586 - INFO - Translating batch 97c70471 with 3 pages
2025-07-09 15:30:49,586 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,586 - INFO - Translating batch 8aa817a8 with 4 pages
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,587 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
